,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
146,ROOFTOP,"6111 Seminole St, Berwyn Heights, MD 20740, USA",ChIJ61bTcv3Dt4kRoVMsu_GqVcE,6111 SEMINOLE ST,38.9958521,-76.9090019,2,20740,OK,premise
147,ROOFTOP,"1450 Eastland Dr, Oregon, OH 43616, USA",ChIJK7eallCEO4gR-_Lwo4UW03o,1450 EASTLAND DR.,41.6243247,-83.4712318,2,43616,OK,premise
148,ROOFTOP,"3534 S Portsmouth Cir, Lithonia, GA 30038, USA",ChIJ0b_Q5F6r9YgRorK3WAsHGdw,3534 SOUTH PORTSMOUTH CIR,33.6789257,-84.1888216,1,30038,OK,premise
149,ROOFTOP,"610 S Taylor St, Arlington, VA 22204, USA",ChIJVfPuNAO0t4kRBBghQQAnEcU,610 S TAYLOR ST,38.8627042,-77.1065586,1,22204,OK,premise
150,ROOFTOP,"93 Sunset Ave, Newark, NJ 07106, USA",ChIJdTqV_a6sw4kRKLrk76Gu6sY,93 SUNSET AVE,40.7428516,-74.2266564,1,7106,OK,premise
151,ROOFTOP,"121 Pavilion Ave, Providence, RI 02905, USA",ChIJPdXoLfVP5IkRU7fWfRWoCLY,121-123 PAVILION AVENUE,41.797508,-71.405874,1,2905,OK,street_address
152,ROOFTOP,"163 Monroe St, Denver, CO 80206, USA",ChIJTS5QUJl-bIcRo-u1U8QKqIo,163 MONROE STREET,39.718984,-104.94531,2,80206,OK,street_address
153,ROOFTOP,"23800 Twin Pines Ln, Diamond Bar, CA 91765, USA",ChIJ891Le0Esw4ARFsaeZKa3gj8,23800 TWIN PINES LANE,34.0280485,-117.804063,1,91765,OK,premise
154,ROOFTOP,"1095 66th St, Oakland, CA 94608, USA",ChIJ18MJBGF-hYARCPSUJHpPyRc,1095 66TH STREET,37.8488255,-122.2849051,2,94608,OK,premise
155,ROOFTOP,"2139 Jellick Ave, Rowland Heights, CA 91748, USA",ChIJhYpZSPIqw4ARxH5dsaVlVyQ,2139 JELLICK AVENUE,33.9812537,-117.897277,1,91748,OK,premise
156,ROOFTOP,"1412 Underwood Rd, McKinleyville, CA 95519, USA",ChIJ2fDBe9Za0VQRtyqiFToorvA,1412 UNDERWOOD ROAD,40.9644579,-124.1053207,1,95519,OK,premise
157,ROOFTOP,"5048 Canada Hills Way, Antioch, CA 94531, USA",ChIJx50yHYL4j4AR-6kUZKZ0bKw,5048 CANADA HILLS WAY,37.9721052,-121.7593271,1,94531,OK,premise
158,ROOFTOP,"14113 SW 167th Terrace, Miami, FL 33177, USA",ChIJdeO42TnC2YgRn6PUwR6xcP4,14113 SW 167TH TERRACE,25.6119956,-80.4217637,1,33177,OK,premise
159,ROOFTOP,"3901 E National Cemetery Rd, Florence, SC 29506, USA",ChIJ18ExyyBcVYgR0YpZBqKFPcU,3901 E. NATIONAL CEMETERY RD.,34.163088,-79.678248,1,29506,OK,street_address
160,ROOFTOP,"19452 Plainview Ave, Detroit, MI 48219, USA",ChIJtUz3I_fJJIgR1LmC6mfBTbs,19452 PLAINVIEW AVENUE,42.4340244,-83.2375939,1,48219,OK,premise
161,ROOFTOP,"8193 Martin Dr, Southaven, MS 38671, USA",ChIJjb0PNAmJf4gRxfJ7gFYXqU0,8193 MARTIN DRIVE,34.9798891,-89.9582839,1,38671,OK,premise
162,ROOFTOP,"2100 Indiana Ave N, Minneapolis, MN 55422, USA",ChIJEdW7A5Ezs1IRof77018i1_Y,2100 INDIANA AVENUE NORTH,45.0007421,-93.3317397,1,55422,OK,street_address
163,ROOFTOP,"6045 S Eberhart Ave #2, Chicago, IL 60637, USA",ChIJb6nUbC4pDogRIh8j77BlFT4,6045 S EBERHART UNIT 2,41.7844255,-87.6129112,1,60637,OK,subpremise
164,,,,,,,,,,
165,ROOFTOP,"34 Crabapple Ln, Watervliet, NY 12189, USA",ChIJRTVsUVcO3okRaZnuU3mR3pI,34 CRABAPPLE LANE,42.738495,-73.711985,3,12189,OK,street_address
166,ROOFTOP,"726 E Front St, Defiance, OH 43512, USA",ChIJjbE8Kh_SPYgRc0r4GLhoXuc,726 EAST FRONT STREET,41.2852079,-84.3492138,3,43512,OK,premise
167,ROOFTOP,"110-31 164th St, Jamaica, NY 11433, USA",ChIJ5x4PmS5hwokR4ApisrPoD7o,110-31 164TH STREET,40.692986,-73.787258,1,11433,OK,street_address
168,ROOFTOP,"29281 Rio Lobo Way, Santa Clarita, CA 91354, USA",ChIJYxpnr7d9woARSZk-Al-Hqz0,29281 RIO LOBO WAY,34.471849,-118.553999,1,91354,OK,street_address
169,ROOFTOP,"120 Hillside Ave, Waterbury, CT 06710, USA",ChIJBYmzO1TA54kRK1YJWWJ4Lpc,120 HILLSIDE AVENUE,41.5616747,-73.0445262,6,6710,OK,street_address
170,ROOFTOP,"32 Paradise Ln, Treasure Island, FL 33706, USA",ChIJO34XpSL9wogRrHGR4v9qjt8,32 PARADISE LANE,27.771173,-82.755711,3,33706,OK,street_address
171,ROOFTOP,"405 S Chester Ave, Bakersfield, CA 93304, USA",ChIJA-GE8UBq6oARw-prD6D1mFI,405 S CHESTER AVENUE,35.3499669,-119.0192272,2,93304,OK,street_address
172,ROOFTOP,"6272 Harbor Bend, Margate, FL 33063, USA",ChIJDeZuabYE2YgRc19XpN8Jq3U,6272 HARBOR BEND,26.2658926,-80.2080178,1,33063,OK,premise
173,ROOFTOP,"3473 270th St, DeWitt, IA 52742, USA",ChIJqejJTORa4ocRKAGPeluOaZE,3473 270TH STREET,41.7863928,-90.4195656,1,52742,OK,street_address
174,ROOFTOP,"912 8th St, Waukegan, IL 60085, USA",ChIJoZMgITvtD4gRhEI806Ju-ZM,912 8TH STREET,42.3450583,-87.8425816,2,60085,OK,"establishment,point_of_interest"
175,ROOFTOP,"13034 First St, Fort Myers, FL 33905, USA",ChIJjUi__QRv24gRs11sLtUh65o,13034 1ST STREET,26.7064672,-81.7435871,2,33905,OK,premise
176,ROOFTOP,"5301 43rd Ave N, St. Petersburg, FL 33709, USA",ChIJY_1U527jwogRne3x-I5BUr0,5301 43RD AVE N,27.8110489,-82.7063651,1,33709,OK,premise
177,ROOFTOP,"2581 E McKay Rd, Shelbyville, IN 46176, USA",ChIJrZ0Z-ZIZa4gRjq0TrYp-Kgo,2581 EAST MCKAY ROAD,39.5039935,-85.7437709,1,46176,OK,premise
178,ROOFTOP,"6635 S Wolcott Ave, Chicago, IL 60636, USA",ChIJRWT7xbMvDogR-DMC6tQWasI,6635 SOUTH WOLCOTT AVENUE,41.7728567,-87.6710391,1,60636,OK,premise
179,ROOFTOP,"501 Moseley St, Jefferson, TX 75657, USA",ChIJt1UaP3OJNoYReNDXEZwbn-U,501 MOSELEY STREET,32.7543584,-94.3501624,1,75657,OK,street_address
180,ROOFTOP,"4174 26th St, San Francisco, CA 94131, USA",ChIJsVZMLm1-j4ARXcIJIs7pvxM,4174 26TH STREET,37.748378,-122.433156,2,94131,OK,street_address
181,ROOFTOP,"The Grand Doubletree, 1717 N Bayshore Dr #3646, Miami, FL 33132, USA",EkQzNjQ2LCBUaGUgR3JhbmQgRG91YmxldHJlZSwgMTcxNyBOIEJheXNob3JlIERyLCBNaWFtaSwgRkwgMzMxMzIsIFVTQSIgGh4KFgoUChIJv4teSh202YgRadg7Ujmq7UYSBDM2NDY,1717 NORTH BAYSHORE DRIVE UNIT 3646,25.791316,-80.1861552,1,33132,OK,subpremise
182,RANGE_INTERPOLATED,"9520 Cypress Hammock Cir, Bonita Springs, FL 34135, USA",Ejc5NTIwIEN5cHJlc3MgSGFtbW9jayBDaXIsIEJvbml0YSBTcHJpbmdzLCBGTCAzNDEzNSwgVVNBIhsSGQoUChIJEV7GMz8X24gR2atKNsmlnlQQsEo,9520 CYPRESS HAMMOCK CIRCLE,26.3982857,-81.7966129,1,34135,OK,street_address
183,ROOFTOP,"4163 167th St, Lawndale, CA 90260, USA",ChIJM4GrEVW0woARAa8b4yJI7x4,4163 WEST 167TH STREET,33.879577,-118.3482266,2,90260,OK,premise
184,,,,,,,,,,
185,ROOFTOP,"686 Daly Rd, Coventry, CT 06238, USA",ChIJ7VfHCdpf5okR5VkRSGZxD8c,686 DALY RD,41.7680488,-72.3380272,1,6238,OK,premise
186,ROOFTOP,"6716 Dennison Ave, North Port, FL 34287, USA",ChIJGXjMs1xTw4gRHCWjiuJ_3Bs,6716 DENNISON AVENUE,27.0644896,-82.2320491,1,34287,OK,premise
187,ROOFTOP,"6429 S Honore St, Chicago, IL 60636, USA",ChIJj_lO0rIvDogRjnnU2dBfOdk,6429 S HONORE ST,41.7766798,-87.6699219,1,60636,OK,premise
188,ROOFTOP,"163 Rhine Ave, Staten Island, NY 10304, USA",ChIJu25wL_hOwokRTsjMNgwhty4,163 RHINE AVENUE,40.6098077,-74.0882757,1,10304,OK,premise
189,ROOFTOP,"1000 E Ocean Blvd UNIT 610, Long Beach, CA 90802, USA",ChIJnz2yjBcx3YARrLIjCe_seY8,1000 EAST OCEAN BLVD UNIT 610,33.7657258,-118.1809976,1,90802,OK,subpremise
190,ROOFTOP,"1848 Grace Ave, Los Angeles, CA 90028, USA",ChIJV15qAT2_woARLYX08oF11TU,1848 GRACE AVENUE,34.1050118,-118.3320485,1,90028,OK,street_address
191,ROOFTOP,"132-09 115th Ave, Jamaica, NY 11420, USA",ChIJYQ2pmzpnwokRkc0ZddiRvnw,132-09 115TH AVE,40.680349,-73.808624,1,11420,OK,street_address
192,ROOFTOP,"4127 31st Ave N, St. Petersburg, FL 33713, USA",ChIJcU10a6DjwogRa0F_mu23OBc,4127 31ST AVENUE NORTH,27.8002351,-82.6904675,1,33713,OK,premise
193,ROOFTOP,"14417 Lucia Riverbend Hwy, Mt Holly, NC 28120, USA",ChIJ6UQAy8G6VogRwq9v6Y16ehM,14417 LUCIA RIVERBEND HWY,35.3808173,-81.0080194,1,28120,OK,premise
194,ROOFTOP,"548 2nd St, Brooklyn, NY 11215, USA",ChIJDUI6qgZbwokRbmCi4wohEOk,548 2ND STREET,40.670291,-73.97682,1,11215,OK,street_address
195,ROOFTOP,"1052 Winfield Ave, Indianapolis, IN 46222, USA",ChIJEebiQg5Xa4gR-X1SlGuPU9U,1052 WINFIELD AVENUE,39.782138,-86.2074812,2,46222,OK,premise
196,ROOFTOP,"3449 Riggins Mill Rd, Macon, GA 31217, USA",ChIJNzTQ0MJV8YgR-vRZyc9iyeg,3449 RIGGINS MILL RD.,32.8356351,-83.5686547,1,31217,OK,premise
197,RANGE_INTERPOLATED,"1115 Sullenberger Rd, Latrobe, PA 15650, USA",EiwxMTE1IFN1bGxlbmJlcmdlciBSZCwgTGF0cm9iZSwgUEEgMTU2NTAsIFVTQSIbEhkKFAoSCZs9bf4A0jSIEW17With4QT3ENsI,1115 SULLENBERGER RD,40.3132276,-79.4671185,1,15650,OK,street_address
198,ROOFTOP,"11785 Elkwood Dr, Cincinnati, OH 45240, USA",ChIJQ-NAOG1JQIgR85WH9XKhXRE,11785 ELKWOOD DRIVE,39.2963781,-84.5522554,1,45240,OK,premise
199,ROOFTOP,"2921 Pioneer Ave, Oklahoma City, OK 73107, USA",ChIJBbh7NYcQsocRwJJDldn_ZuU,2921 PIONEER STREET,35.4978502,-97.5666837,2,73107,OK,premise
200,ROOFTOP,"7565 S Range, Salem, OH 44460, USA",ChIJR9EnRc__M4gR6DRRhAMYNGA,7565 W. SOUTH RANGE ROAD,40.943656,-80.794336,1,44460,OK,street_address
201,ROOFTOP,"1461 N Grant Ave #1463, Columbus, OH 43201, USA",ChIJvYmiWcqOOIgRrAPPB6aKCE8,1461- 1463 NORTH GRANT AVE,39.9934399,-82.9960959,1,43201,OK,subpremise
202,ROOFTOP,"6411 Kent Rd, Fort Wayne, IN 46816, USA",ChIJkVJycGblFYgRHQL5GXQreug,6411 KENT ROAD,41.0256399,-85.1318308,1,46816,OK,premise
203,ROOFTOP,"417 N 21st St, Wilmington, NC 28405, USA",ChIJk1-XQl71qYkR2cXqUHUX2uY,417 N 21ST STREET,34.2434787,-77.9239542,2,28405,OK,premise
204,ROOFTOP,"27-11 Howard St, New York, NY 10013, USA",ChIJRwS_jolZwokRByQwHg920hM,2711 HOWARD STREET,40.7194367,-74.0003614,2,10013,OK,"cafe,establishment,food,point_of_interest"
205,ROOFTOP,"19 Orchard St #21, Newton, MA 02458, USA",ChIJ3Rrd6w1444kRuA0AYfbN20U,19-21 ORCHARD STREET,42.3581675,-71.1817149,2,2458,OK,subpremise
206,ROOFTOP,"33474 Islander Dr, Millsboro, DE 19966, USA",ChIJn7TZN-TFuIkRy9LxqgM6F1c,33474 ISLANDER DRIVE,38.6121719,-75.1706125,1,19966,OK,premise
207,ROOFTOP,"176-05 132nd Ave, Jamaica, NY 11434, USA",ChIJOeXhz7ZmwokRdkHItHoRgBs,176-05 132ND AVENUE,40.6777852,-73.7661032,1,11434,OK,premise
208,,,,,,,,,,
209,ROOFTOP,"304 San Vito Ct, San Jose, CA 95116, USA",ChIJXw80JwPNj4ARNjhG_nDCVIk,304 SAN VITO CT,37.3607481,-121.853305,1,95116,OK,street_address
210,ROOFTOP,"6373 New Independence Pkwy, Winter Garden, FL 34787, USA",ChIJg-SMMtOG54gRvw0c3z7tg4w,6373 NEW INDEPENDENCE PARKWAY,28.4682694,-81.6036989,1,34787,OK,premise
211,ROOFTOP,"4310 W Monroe St, Chicago, IL 60624, USA",ChIJzaPWWN4yDogRSo9qEK89NG8,4310 W. MONROE ST.,41.8798569,-87.7335948,1,60624,OK,premise
212,ROOFTOP,"2413 E Orangeburg Ave, Modesto, CA 95355, USA",ChIJpRZ5HDBUkIAR7dAcI1CcEk4,2413 EAST ORANGEBURG AVENUE,37.6638045,-120.952271,1,95355,OK,premise
213,ROOFTOP,"822 La Cresta Ct, Los Banos, CA 93635, USA",ChIJs1dI3bV-kYAR0CSEi-TpRvk,822 LA CRESTA COURT,37.0864449,-120.8254199,1,93635,OK,premise
214,ROOFTOP,"1309 W Mission Blvd UNIT 27, Ontario, CA 91762, USA",ChIJ07cWXbszw4ARg14oOcRcxA4,1309 WEST MISSION BOULEVARD UNIT 27,34.055615,-117.6734394,1,91762,OK,subpremise
215,ROOFTOP,"929 O St NW, Washington, DC 20001, USA",ChIJ1fFpSey3t4kREUPF2TS_e9U,929 O STREET N.W.,38.9087471,-77.0252784,1,20001,OK,premise
216,ROOFTOP,"11239 Kenney St, Norwalk, CA 90650, USA",ChIJiT_HNpLSwoAR9H8MpNfCWxU,11239 KENNEY STREET,33.9287011,-118.0935446,1,90650,OK,premise
217,ROOFTOP,"9725 SW 77th Terrace, Miami, FL 33173, USA",ChIJ3z4HmTjH2YgR5Fr5NC3u540,9725 SW 77 TERRACE,25.6968133,-80.3507479,1,33173,OK,premise
218,ROOFTOP,"422 Gazzola Dr, East Patchogue, NY 11772, USA",ChIJFfa3WiJP6IkRMIP3U61v8s8,422 GAZZOLA DR,40.7713717,-72.9718116,1,11772,OK,premise
219,ROOFTOP,"8350 W 141st St, Orland Park, IL 60462, USA",ChIJ42N8CBo_DogRP7Ap3dbijO4,8350 WEST 141ST,41.6348905,-87.8253856,1,60462,OK,premise
220,ROOFTOP,"91 Napoleon St, Newark, NJ 07105, USA",ChIJTZO9GJRTwokRbzO-h1j88HI,91 NAPOLEON STREET,40.7235195,-74.1529434,1,7105,OK,premise
221,ROOFTOP,"247 Vermont Dr, Brick Township, NJ 08723, USA",ChIJB4hFdxSDwYkRyfm3pknMfPM,247 VERMONT DRIVE,40.0477877,-74.1512147,2,8723,OK,street_address
222,GEOMETRIC_CENTER,"NH-9, New Hampshire, USA",ChIJyRgKRXs64okRNGJevJKlB7I,9 NEW HAMPSHIRE ST,43.1769557,-71.697274,1,,OK,route
223,ROOFTOP,"17001 NE 8th Pl, North Miami Beach, FL 33162, USA",ChIJpcsm4tmt2YgRTXj2m6PFV5U,17001 NE 8 PLACE,25.9318872,-80.1829512,1,33162,OK,premise
224,ROOFTOP,"647 Kennedy St NE, Washington, DC 20011, USA",ChIJm9r_Qc7Ht4kRXF7Uu6T9qHA,647 KENNEDY STREET NE,38.9570903,-76.9970783,2,20011,OK,premise
225,ROOFTOP,"2462 SW Loquat Rd, Port St. Lucie, FL 34953, USA",ChIJtxfhzs3r3ogRuTeCMuxJOwE,2462 SW LOQUAT ROAD,27.2695616,-80.3792832,1,34953,OK,premise
226,ROOFTOP,"1258 Welson Rd, Orlando, FL 32837, USA",ChIJLWHecXCH3YgR8kbHV_O5Onc,1258 WELSON ROAD,28.3885052,-81.3931121,1,32837,OK,premise
227,ROOFTOP,"2508 N 55th St, Tampa, FL 33619, USA",ChIJJS1JsI7FwogRey4pZcBvzYQ,2508 55TH STREET NORTH,27.9654979,-82.3945066,2,33619,OK,street_address
228,ROOFTOP,"142 Ashton Dr, Lexington, KY 40505, USA",ChIJfehgW2pFQogRl0-p0pL1qEE,142 ASHTON DR,38.0400821,-84.4560922,1,40505,OK,premise
229,ROOFTOP,"625 Wayne St, Dallas, TX 75223, USA",ChIJMV_RR6iYToYR4Cjm1Z6_NMc,625 WAYNE STREET,32.7978898,-96.7508819,1,75223,OK,premise
230,,,,,,,,,,
231,ROOFTOP,"2632 Farlow Gap Ln, Raleigh, NC 27603, USA",ChIJnQ1MfED1rIkRmCxP4testdE,2632 FARLOW GAP LANE,35.746835,-78.6791183,1,27603,OK,premise
232,GEOMETRIC_CENTER,"W Grove Ave, Waukegan Township, IL 60085, USA",ChIJQ06tgVSND4gRqMk4gP3Atis,2716 WEST GROVE AVENUE,42.378355,-87.856788,1,60085,OK,route
233,ROOFTOP,"7019 Elbow Rd, Conway, SC 29527, USA",ChIJg5rWiL4QAIkRskKXxHOr5dI,7019 ELBOW ROAD,33.784863,-79.182202,1,29527,OK,street_address
234,ROOFTOP,"202 Utah St, Sherman, TX 75090, USA",ChIJyUMx25RiTIYRbzjH-rqolIM,202 UTAH STREET,33.5990696,-96.6030132,2,75090,OK,premise
235,ROOFTOP,"8892 78th Pl, Seminole, FL 33777, USA",ChIJ6VP9KW_7wogRIXVwhznYgjg,8892 78TH PLACE,27.8434899,-82.7620825,1,33777,OK,premise
236,ROOFTOP,"914 Husted Ave SE, Palm Bay, FL 32909, USA",ChIJ_zdggNFy3ogRnjxDz7_vTLg,914 HUSTED AVENUE SOUTHEAST,27.976124,-80.66859,1,32909,OK,street_address
237,ROOFTOP,"26637 E 18th St, Catoosa, OK 74015, USA",ChIJsw--Di9etocRRzvcQALHMLg,906 EAST 18TH STREET,36.136436,-95.679059,1,74015,OK,"establishment,general_contractor,point_of_interest"
238,ROOFTOP,"1503 Sydney Dover Rd, Dover, FL 33527, USA",ChIJAYG0HEkz3YgRAe5FWm4Gt_c,1503 SYDNEY DOVER RD.,27.9654094,-82.2069505,1,33527,OK,premise
239,ROOFTOP,"1435 Manatuck Blvd, Bay Shore, NY 11706, USA",ChIJCxxkFHEy6IkRZ2pvygLRGm0,1435 MANATUCK BOULEVARD,40.7436855,-73.2688651,1,11706,OK,premise
240,ROOFTOP,"8700 Palomino Trail, Kirtland, OH 44094, USA",ChIJ9VGfDnMIMYgRqMNx5OREh4c,8700 PALOMINO TRAIL,41.5708208,-81.3327002,1,44094,OK,premise
241,ROOFTOP,"114 Timber Run E, Riviera Beach, FL 33407, USA",ChIJvziS4m8q2YgRmn29s5hc9Gg,114 TIMBER RUN E,26.7673168,-80.1094006,1,33407,OK,premise
242,ROOFTOP,"26239 100th Ave, Cadott, WI 54727, USA",ChIJQ_VVAftV_4cRteHTCLIBI9g,26239 100TH AVENUE,44.9870578,-91.1421615,1,54727,OK,premise
243,ROOFTOP,"1162 Ampetuwi Ln, Marianna, FL 32448, USA",ChIJcxF1iR4lk4gR6gqkGAB846k,1162 AMPETUWI LANE,30.649356,-85.145175,1,32448,OK,street_address
244,ROOFTOP,"812 Bellwood Ave, Bellwood, IL 60104, USA",ChIJIzJjyetKDogRMhAyaHgq7Yw,812 BELLWOOD AVENUE,41.8774595,-87.8785069,1,60104,OK,premise
245,ROOFTOP,"1159 Fairview Rd, Glenmoore, PA 19343, USA",ChIJrbRonjVgxokRC530eksJcZQ,1159 FAIRVIEW ROAD,40.1103671,-75.735718,1,19343,OK,premise
246,ROOFTOP,"205 Sandra Ave, Mendota, IL 61342, USA",ChIJN4MGQktqCYgR_5ZL_GNRpc8,205 SANDRA AVENUE,41.5420791,-89.1313127,1,61342,OK,street_address
247,ROOFTOP,"3295 Cloverplace Dr, Palm Harbor, FL 34684, USA",ChIJ95lQgnrtwogReVVwQ0vHSyo,3295 CLOVERPLACE DRIVE,28.069197,-82.7240715,1,34684,OK,premise
248,ROOFTOP,"3358 NW 197th Terrace, Miami Gardens, FL 33056, USA",ChIJIUOlZ3Sv2YgRIQVEHTc4Mw8,3358 NW 197TH TERRACE,25.953304,-80.257784,1,33056,OK,street_address
249,ROOFTOP,"1303 Iron City Ave, Atalissa, IA 52720, USA",ChIJvzLTLoL144cRyM8MB-3J2yo,1303 IRON CITY AVENUE,41.5528825,-91.207007,1,52720,OK,premise
250,ROOFTOP,"8520 La Isla Dr, Kissimmee, FL 34747, USA",ChIJYbxOxQp83YgR8lFoPSFvjIw,8520 LA ISLA DRIVE,28.3246274,-81.6246791,1,34747,OK,premise
251,ROOFTOP,"555 S Hillview Ave, East Los Angeles, CA 90022, USA",ChIJPQ4DZqHPwoARa24MgiE9Obg,555 SOUTH HILLVIEW AVE,34.0251913,-118.1538405,1,90022,OK,street_address
252,ROOFTOP,"4213 Linniki St, North Las Vegas, NV 89032, USA",ChIJWTUVzBvqyIARo7BnNTOA1P0,4213 LINNIKI STREET,36.233676,-115.1975076,1,89032,OK,premise
253,ROOFTOP,"2217 Hannah Way S, Dunedin, FL 34698, USA",ChIJKdHh623ywogRNMNwwdDbPnQ,2217 HANNAH WAY SOUTH,28.042554,-82.7465772,1,34698,OK,premise
254,ROOFTOP,"3905 Port Sea Pl, Kissimmee, FL 34746, USA",ChIJp-hr34qc3YgRaT_5uC3Q3_I,3905 PORT SEA PLACE,28.1750648,-81.4487346,1,34746,OK,premise
255,ROOFTOP,"7047 Ivy Crossing Ln, Boynton Beach, FL 33436, USA",ChIJJ747wGcn2YgRoTXD3NpGFHg,7047 IVY CROSSING LN,26.5712645,-80.1080699,1,33436,OK,premise
256,ROOFTOP,"508 Newton Ave, Glen Ellyn, IL 60137, USA",ChIJLf3XHGxTDogRzJl6SJhiE4k,508 NEWTON AVENUE,41.8781022,-88.0752279,2,60137,OK,premise
257,ROOFTOP,"5903 Magnolia Hill Ln, Riverdale, MD 20737, USA",ChIJ64QAYDjBt4kRJ4QjnqlAwM0,5903 MAGNOLIA HILL LANE,38.972185,-76.9038236,1,20737,OK,premise
258,ROOFTOP,"33 Ashford Rd, Jackson Township, NJ 08527, USA",ChIJGwf1mzx_wYkRYeQ5zhD_iGg,33 ASHFORD ROAD,40.132287,-74.2512438,2,8527,OK,premise
259,ROOFTOP,"25 S Ortman Dr, Orlando, FL 32805, USA",ChIJQaAdl39554gRvtPASJqrsC8,25 SOUTH ORTMAN DRIVE,28.5410024,-81.4297655,1,32805,OK,premise
260,ROOFTOP,"4337 NW 76th Ave, Coral Springs, FL 33065, USA",ChIJeyvKkygb2YgR-51j-s_-b4I,4337-4339 NORTHWEST 76TH AVENUE,26.2848559,-80.2284498,1,33065,OK,premise
261,ROOFTOP,"9230 Christo Ct, Owings Mills, MD 21117, USA",ChIJQ7Ocb48XyIkROra-TSzOqWc,9230 CHRISTO COURT,39.3969253,-76.792101,1,21117,OK,premise
262,ROOFTOP,"2006 E Seward St, Tampa, FL 33604, USA",ChIJP7SMwPbGwogRobw9vDg4vUw,2006 EAST SEWARD STREET,28.0284479,-82.4361948,1,33604,OK,premise
263,RANGE_INTERPOLATED,"13 12th Ave, New York, NY 10018, USA",EiQxMyAxMnRoIEF2ZSwgTmV3IFlvcmssIE5ZIDEwMDE4LCBVU0EiGhIYChQKEgknKuwPS1jCiREHO2GJB7xzJRAN,13A 12TH AVENUE,40.7599192,-74.0026742,1,10018,OK,street_address
264,ROOFTOP,"19901 Stough Farm Rd, Cornelius, NC 28031, USA",ChIJMberPa-uVogR3roPCkOvJkg,19901 STOUGH FARM LN,35.4782663,-80.9078331,1,28031,OK,premise
265,ROOFTOP,"82 W Main St, Norwalk, OH 44857, USA",ChIJnWFFt_Y8OogRb4hHbxxq5l0,82 WEST MAIN STREET,41.2404966,-82.6202756,3,44857,OK,premise
266,ROOFTOP,"6808 Whispering Pines Rd, Orlando, FL 32824, USA",ChIJpZtD01SI3YgRjukbvhkEeqE,6808 WHISPERING PINES RD,28.351573,-81.295993,1,32824,OK,street_address
267,ROOFTOP,"6006 NW Winfield Dr, Port St. Lucie, FL 34986, USA",ChIJDSpuv1vs3ogRPZ0GGwapxPA,6006 NW WINFIELD DRIVE,27.3437471,-80.4033741,1,34986,OK,premise
268,ROOFTOP,"3739 Wesley Ave, Berwyn, IL 60402, USA",ChIJO27fchw0DogR6xoHo3kFNHE,3739 S WESLEY AVE,41.8234981,-87.7897636,1,60402,OK,premise
269,ROOFTOP,"4216 High Shoals Dr, Monroe, NC 28110, USA",ChIJLee9U1QlVIgRzWCGgeOjRSg,4216 HIGH SHOALS,35.031377,-80.6359049,1,28110,OK,street_address
270,ROOFTOP,"3345 Furlong Way, Gotha, FL 34734, USA",ChIJzdpI0WWC54gRnmpjDYwaOds,3345 FURLONG WAY,28.5395033,-81.5318934,1,34734,OK,premise
271,ROOFTOP,"200 Mac Farlane Dr, Delray Beach, FL 33483, USA",ChIJnzYWldDf2IgRSaXkvjQA3bQ,200 MACFARLANE DRIVE 501 N,26.457286,-80.063363,1,33483,OK,street_address
272,ROOFTOP,"1710 Bayou Grande Blvd NE, St. Petersburg, FL 33703, USA",ChIJ-5oanyrnwogRsaMlkzeVPbw,1710 BAYOU GRANDE BOULEVARD NE,27.822175,-82.604947,1,33703,OK,premise
273,ROOFTOP,"3054 NW 100th St, Miami, FL 33147, USA",ChIJX5gZRluw2YgR7RKQg7X2Zgc,3054 NW 100TH STREET,25.8653968,-80.2477489,3,33147,OK,premise
274,ROOFTOP,"4341 NW 178th Dr, Miami Gardens, FL 33055, USA",ChIJf4U73Iiv2YgReRrBdPQBXcw,4341 NW 178 DRIVE,25.9355627,-80.2723128,1,33055,OK,premise
275,RANGE_INTERPOLATED,"24 Hudson St, New York, NY 10013, USA",EiUyNCBIdWRzb24gU3QsIE5ldyBZb3JrLCBOWSAxMDAxMywgVVNBIhoSGAoUChIJF5BBAR9awokR-Uj2WZmGQQAQGA,24 HUDSON STREET,40.7166255,-74.0090347,4,10013,OK,street_address
276,ROOFTOP,"1119 8th Ave NE, Largo, FL 33770, USA",ChIJU-Vai3_wwogR1-_2FQMO07U,1119 8TH AVE NE,27.9232766,-82.7764469,1,33770,OK,premise
277,ROOFTOP,"341 Molokai Akau St, Kahului, HI 96732, USA",ChIJdba8TePSVHkRiTv0u8Z3h5s,341 MOLOKAI AKAU,20.8745416,-156.469676,1,96732,OK,premise
278,ROOFTOP,"9512 Hawksmoor Ln, Sarasota, FL 34238, USA",ChIJSZl_l4NDw4gRh-2Xkc8xFgA,9512 HAWKSMOOR LANE,27.2115827,-82.482763,1,34238,OK,premise
279,ROOFTOP,"11080 SW 28th Ct, Davie, FL 33328, USA",ChIJtQazCfOn2YgR7sI-ZdzL_74,11080 S.W. 28TH COURT,26.0839795,-80.2963038,1,33328,OK,premise
280,ROOFTOP,"1710 SW 85th Ave, Miami, FL 33155, USA",ChIJSeJV6e-42YgRuWxw6i52cAo,1710 SW 85TH AVENUE,25.7536308,-80.3334523,3,33155,OK,premise
281,,,,,,,,,,
